"id" "longitude" "latitude" "depth" "seasurface_temperature_mean_2005_2012" "seasurface_temperature_amplitude_2005_2012" "seafloor_temperature_mean_2005_2012" "seafloor_temperature_amplitude_2005_2012" "seasurface_salinity_mean_2005_2012" "seasurface_salinity_amplitude_2005_2012" "seafloor_salinity_mean_2005_2012" "seafloor_salinity_amplitude_2005_2012" "chlorophyla_summer_mean_2005_2012" "geomorphology" "sediments" "slope" "seafloor_oxygen_mean_2005_2012" "roughness"
"85" 1 68.15 -48.15 -179 4.7002100944519 -3.1229100227356 3.6101450920105 -0.63100004196167 33.7230987548828 0.0577125549316406 33.7974472045898 -0.0121078491210938 0.243130892515182 2 4 0.00332486466504633 7.29431629180908 121
"86" 1 68.15 -49.85 -187 3.50030994415283 -2.70651984214783 NA NA 33.763988494873 0.0579986572265625 NA NA 0.270114779472351 2 4 0.0010139795485884 NA 48
"87" 1 68.35 -49.75 -178 3.53900003433228 -2.80753993988037 1.98768997192383 -0.0661998987197876 33.7490501403809 0.0581436157226562 33.8558883666992 0.00799942016601562 0.439327925443649 2 4 0.00121277954895049 7.07719421386719 58
"88" 1 68.45 -49.95 -197 3.4754900932312 -2.76378011703491 NA NA 33.755012512207 0.0579986572265625 NA NA 0.27551206946373 2 4 0.00302339880727232 NA 65
"89" 1 68.45 -48.35 -109 4.60269021987915 -2.98488974571228 3.51920509338379 -0.544089794158936 33.7149124145508 0.0577125549316406 33.7918014526367 -0.0199546813964844 0.597585082054138 2 4 0.00343260727822781 7.29431629180908 84
"90" 1 68.45 -49.85 -139 3.4754900932312 -2.76378011703491 1.98768997192383 -0.0661998987197876 33.755012512207 0.0579986572265625 33.8558883666992 0.00799942016601562 0.361964970827103 2 4 0.00225050235167146 7.07719421386719 64
"91" 1 68.45 -47.15 -301 4.95008993148804 -3.26640009880066 NA NA 33.6662902832031 0.0367088317871094 NA NA 0.33248245716095 14 4 0.0085310647264123 NA 294
"92" 1 68.45 -50.05 -190 3.36268997192383 -2.69100022315979 1.92610001564026 0.104109883308411 33.7714881896973 0.0579986572265625 33.9403915405273 0.00980758666992188 0.222422510385513 2 4 0.00328396330587566 6.99477767944336 169
"93" 1 68.65 -48.25 -160 4.6679949760437 -2.88575506210327 2.84049010276794 0.0412800312042236 33.7043533325195 0.0598945617675781 33.9808120727539 0.0118026733398438 0.575371742248535 2 4 0.0022607590071857 NA 66
"94" 1 68.65 -48.25 -160 4.6679949760437 -2.88575506210327 2.84049010276794 0.0412800312042236 33.7043533325195 0.0598945617675781 33.9808120727539 0.0118026733398438 0.575371742248535 2 4 0.0022607590071857 NA 66
"95" 1 68.65 -48.15 -163 4.71459007263184 -2.90741014480591 2.84049010276794 0.0412800312042236 33.7037124633789 0.0598945617675781 33.9808120727539 0.0118026733398438 0.436555176973343 2 4 0.00381604838185012 NA 106
"96" 1 68.95 -48.25 -145 4.64585018157959 -2.85804510116577 2.7505898475647 0.231115102767944 33.6907958984375 0.0620765686035156 33.865592956543 -0.0594520568847656 0.790147125720978 2 4 0.00145072524901479 7.16573524475098 70
"97" 1 68.95 -49.85 -120 3.45030999183655 -2.96060991287231 NA NA 33.7193870544434 0.0609092712402344 NA NA 0.423635274171829 2 4 0.00937032885849476 7.07719421386719 136
"98" 1 69.15 -48.05 -151 4.65671014785767 -2.84938979148865 3.03301000595093 0.0422449111938477 33.679988861084 0.0620765686035156 33.7996597290039 -0.0594978332519531 0.578143417835236 2 4 0.00180767034180462 7.29609298706055 58
"99" 1 69.15 -50.05 -157 3.43120002746582 -2.91440010070801 2.23303985595703 -0.224890232086182 33.7524871826172 0.0609092712402344 33.9359512329102 0.0092926025390625 0.386350184679031 2 4 0.00375160714611411 7.1834135055542 100
"100" 1 69.25 -48.05 -173 4.63741016387939 -2.83925485610962 NA NA 33.6771392822266 0.0633773803710938 NA NA 0.644997596740723 2 4 0.00255128857679665 NA 113
"101" 1 69.85 -49.85 -108 3.47940993309021 -3.08579015731812 2.636549949646 -1.11901009082794 33.7242126464844 0.0675449371337891 33.7863502502441 0.004241943359375 0.594592809677124 2 4 0.00935445446521044 NA 133
"102" 1 69.95 -49.95 -145 3.47940993309021 -3.08579015731812 NA NA 33.7242126464844 0.0675449371337891 NA NA 0.446281015872955 2 4 0.00252740224823356 NA 65
"103" 1 70.15 -48.15 -109 4.37151002883911 -2.8824999332428 2.51479005813599 -0.302939891815186 33.6825103759766 0.0688133239746094 33.7280006408691 -0.073944091796875 0.942615807056427 2 4 0.00372786959633231 7.3839111328125 99
"104" 1 70.55 -48.55 -117 3.84739995002747 -2.86650013923645 NA NA 33.7238998413086 0.0724105834960938 NA NA 2.15417385101318 2 4 0.00178218132350594 NA 64
"105" 1 70.55 -48.55 -117 3.84739995002747 -2.86650013923645 NA NA 33.7238998413086 0.0724105834960938 NA NA 2.15417385101318 2 4 0.00178218132350594 NA 64
"106" 1 70.55 -51.45 -623 2.88520002365112 -2.51711010932922 NA NA 33.8681869506836 0.0857009887695312 NA NA 0.269305735826492 14 2 0.0167897325009108 4.54563999176025 468
"107" 1 70.65 -49.65 -122 3.14438986778259 -3.03939008712769 1.91498994827271 -0.33131992816925 33.8027000427246 0.0714149475097656 33.8993873596191 -0.0464859008789062 0.395773321390152 2 4 0.00171865697484463 NA 49
"108" 1 70.75 -49.25 -60 3.16986989974976 -3.01872491836548 NA NA 33.8115768432617 0.0716638565063477 NA NA 0.864548623561859 2 4 0.0152238812297583 NA 305
"109" 1 70.75 -49.25 -60 3.16986989974976 -3.01872491836548 NA NA 33.8115768432617 0.0716638565063477 NA NA 0.864548623561859 2 4 0.0152238812297583 NA 305
"110" 1 70.75 -49.25 -60 3.16986989974976 -3.01872491836548 NA NA 33.8115768432617 0.0716638565063477 NA NA 0.864548623561859 2 4 0.0152238812297583 NA 305
"111" 1 70.75 -49.25 -60 3.16986989974976 -3.01872491836548 NA NA 33.8115768432617 0.0716638565063477 NA NA 0.864548623561859 2 4 0.0152238812297583 NA 305
"112" 1 70.75 -48.95 -47 3.67561006546021 -2.74485492706299 3.18204998970032 -2.17905759811401 33.7554626464844 0.0724105834960938 33.7525177001953 -0.0322227478027344 1.09377646446228 2 4 0.00484822690486908 7.47171306610107 144
"113" 1 70.85 -49.45 -101 3.17599010467529 -3.0037899017334 2.34315490722656 -1.52910006046295 33.8115882873535 0.0714149475097656 33.8535995483398 -0.0309104919433594 0.410335034132004 2 4 0.00967591907829046 NA 300
"114" 1 70.85 -49.45 -101 3.17599010467529 -3.0037899017334 2.34315490722656 -1.52910006046295 33.8115882873535 0.0714149475097656 33.8535995483398 -0.0309104919433594 0.410335034132004 2 4 0.00967591907829046 NA 300
"115" 1 70.85 -49.05 -123 3.26969003677368 -2.98111009597778 2.61915993690491 -2.14439487457275 33.8033103942871 0.0719127655029297 33.8648986816406 -0.0219535827636719 0.623567938804626 2 4 0.0232915431261063 NA 602
"116" 1 70.85 -49.05 -123 3.26969003677368 -2.98111009597778 2.61915993690491 -2.14439487457275 33.8033103942871 0.0719127655029297 33.8648986816406 -0.0219535827636719 0.623567938804626 2 4 0.0232915431261063 NA 602
"117" 1 70.95 -49.25 -169 3.22284007072449 -2.99244999885559 NA NA 33.8074493408203 0.0716638565063477 NA NA 0.336944162845612 14 4 0.0196033976972103 NA 569
"118" 1 71.05 -48.75 -848 3.60978984832764 -2.86373496055603 2.18645238876343 0.000497341156005859 33.7787055969238 0.0734481811523438 34.4390487670898 0.0116500854492188 0.339487612247467 14 2 0.0355258025228977 4.5635666847229 569
"119" 1 71.05 -48.65 -812 3.71328997612 -2.83819007873535 2.26000499725342 0.00813484191894531 33.7702102661133 0.0734481811523438 34.4432983398438 0.0132980346679688 0.358652919530869 14 2 0.0393550805747509 4.5635666847229 673
"120" 1 71.15 -49.35 -623 3.20230007171631 -2.9678099155426 NA NA 33.8160018920898 0.0736560821533203 NA NA 0.294810384511948 14 2 0.00932830106467009 5.1794490814209 370
"121" 1 71.25 -49.25 -728 3.27042508125305 -2.92894506454468 NA NA 33.8139038085938 0.0745742321014404 NA NA 0.362045079469681 14 2 0.0135650346055627 NA 430
"122" 1 71.35 -50.45 -634 2.97500991821289 -2.73920011520386 2.13751006126404 -0.188509941101074 33.8513870239258 0.0803546905517578 34.4725112915039 0.0605125427246094 0.536229431629181 14 2 0.00373237347230315 4.41409206390381 91
"123" 1 72.05 -47.75 -453 4.51305961608887 -2.62934517860413 1.93832993507385 0.151602506637573 33.7551498413086 0.0652322769165039 34.175537109375 0.0074005126953125 0.454924017190933 14 4 0.0280407629907131 5.4778938293457 655
"124" 1 72.05 -47.25 -387 4.98754501342773 -2.64005494117737 2.13406991958618 0.0881075859069824 33.7201614379883 0.0630950927734375 34.160099029541 0.0233802795410156 0.83066463470459 14 2 0.0324103198945522 5.29951238632202 798
"125" 1 72.15 -47.65 -999 4.61750984191895 -2.6207001209259 NA NA 33.7458000183105 0.0628013610839844 NA NA 0.508099734783173 14 4 0.0259504411369562 NA 709
"126" 0 65.25 -49.75 -856 3.75885248184204 -2.77327013015747 2.37479496002197 0.0611474514007568 33.7666473388672 0.0491485595703125 34.3826713562012 -0.0139541625976562 0.172466844320297 14 4 0.0625451654195786 4.49637985229492 1431
"127" 0 80.75 -51.95 -3644 2.00488996505737 -2.93470501899719 0.0967724993824959 -0.0714375004172325 33.8141098022461 -0.0236854553222656 34.6744003295898 -0.0018768310546875 0.184558033943176 17 13 0.0219128541648388 5.14959239959717 562
"128" 0 79.65 -48.75 -3477 5.49045515060425 -2.36580491065979 0.446799993515015 -0.0200200378894806 33.7620124816895 -0.0541229248046875 34.6828994750977 0.00227737426757812 0.319470167160034 17 13 0.00569752603769302 NA 209
"129" 0 74.05 -53.35 -1156 2.33248996734619 -1.49279999732971 NA NA 33.8344116210938 0.0980873107910156 NA NA 0.251830965280533 14 4 0.0323582366108894 NA 851
